# kernel32.dll exports and whether Windows XP SP3 (5.1) has them.
# Source: Geoff Chappell, 'KERNEL32 Functions' (geoffchappell.com/studies/windows/win32/kernel32/api),
# column = version range the export exists in. Format: name<TAB>xp|no<TAB>versions
# Generated once; re-run scripts/fetch-exports.py to refresh.
GetCalendarDifferenceInDays	no	6.0 and higher
GetCalendarInfoA	xp	4.10 and higher
GetCalendarInfoEx	no	6.0 and higher
GetCalendarInfoW	xp	4.10 and higher
GetCalendarMonthsInYear	no	6.0 and higher
GetCalendarSupportedDateRange	no	6.0 and higher
GetCalendarWeekNumber	no	6.0 and higher
GetComPlusPackageInstallStatus	xp	5.1 and higher
GetCommConfig	xp	3.51 and higher
GetCommMask	xp	3.51 and higher
GetCommModemStatus	xp	3.51 and higher
GetCommProperties	xp	3.51 and higher
GetCommState	xp	3.51 and higher
GetCommTimeouts	xp	3.51 and higher
GetCommandLineA	xp	3.51 and higher
GetCommandLineW	xp	3.51 and higher
GetCompressedFileSizeA	xp	3.51 and higher
GetCompressedFileSizeTransactedA	no	6.0 and higher
GetCompressedFileSizeTransactedW	no	6.0 and higher
GetCompressedFileSizeW	xp	3.51 and higher
GetComputerNameA	xp	3.51 and higher
GetComputerNameExA	xp	5.0 and higher
GetComputerNameExW	xp	5.0 and higher
GetComputerNameW	xp	3.51 and higher
GetConsoleAliasA	no	3.51 and higher (NT only)
GetConsoleAliasExesA	no	3.51 and higher (NT only)
GetConsoleAliasExesLengthA	no	3.51 and higher (NT only)
GetConsoleAliasExesLengthW	no	3.51 and higher (NT only)
GetConsoleAliasExesW	no	3.51 and higher (NT only)
GetConsoleAliasW	no	3.51 and higher (NT only)
GetConsoleAliasesA	no	3.51 and higher (NT only)
GetConsoleAliasesLengthA	no	3.51 and higher (NT only)
GetConsoleAliasesLengthW	no	3.51 and higher (NT only)
GetConsoleAliasesW	no	3.51 and higher (NT only)
GetConsoleCP	xp	3.51 and higher
GetConsoleCharType	xp	5.0 and higher
GetConsoleCommandHistoryA	no	3.51 and higher (NT only)
GetConsoleCommandHistoryLengthA	no	3.51 and higher (NT only)
GetConsoleCommandHistoryLengthW	no	3.51 and higher (NT only)
GetConsoleCommandHistoryW	no	3.51 and higher (NT only)
GetConsoleCursorInfo	xp	3.51 and higher
GetConsoleCursorMode	xp	5.0 and higher
GetConsoleDisplayMode	no	3.51 and higher (NT only)
GetConsoleFontInfo	no	3.51 and higher (NT only)
GetConsoleFontSize	no	3.51 and higher (NT only)
GetConsoleHardwareState	no	3.51 and higher (NT only)
GetConsoleHistoryInfo	no	6.0 and higher
GetConsoleInputExeNameA	no	4.0 and higher (NT only)
GetConsoleInputExeNameW	no	4.0 and higher (NT only)
GetConsoleInputWaitHandle	no	3.51 and higher (NT only)
GetConsoleKeyboardLayoutNameA	no	4.0 and higher (NT only)
GetConsoleKeyboardLayoutNameW	no	4.0 and higher (NT only)
GetConsoleMode	xp	3.51 and higher
GetConsoleNlsMode	xp	5.0 and higher
GetConsoleOriginalTitleA	no	6.0 and higher
GetConsoleOriginalTitleW	no	6.0 and higher
GetConsoleOutputCP	xp	3.51 and higher
GetConsoleProcessList	xp	5.1 and higher
GetConsoleScreenBufferInfo	xp	3.51 and higher
GetConsoleScreenBufferInfoEx	no	6.0 and higher
GetConsoleSelectionInfo	xp	5.1 and higher
GetConsoleTitleA	xp	3.51 and higher
GetConsoleTitleW	xp	3.51 and higher
GetConsoleWindow	xp	5.0 and higher
GetCurrencyFormatA	xp	3.51 and higher
GetCurrencyFormatEx	no	6.0 and higher
GetCurrencyFormatW	xp	3.51 and higher
GetCurrentActCtx	xp	5.1 and higher
GetCurrentActCtxWorker	no	6.2 and higher
GetCurrentApplicationUserModelId	no	6.2 and higher
GetCurrentConsoleFont	no	3.51 and higher (NT only)
GetCurrentConsoleFontEx	no	6.0 and higher
GetCurrentDirectoryA	xp	3.51 and higher
GetCurrentDirectoryW	xp	3.51 and higher
GetCurrentPackageFamilyName	no	6.2 and higher
GetCurrentPackageFullName	no	6.2 and higher
GetCurrentPackageId	no	6.2 and higher
GetCurrentPackageInfo	no	6.2 and higher
GetCurrentPackagePath	no	6.2 and higher
GetCurrentProcess	xp	3.51 and higher
GetCurrentProcessId	xp	3.51 and higher
GetCurrentProcessorNumber	no	5.2 and higher
GetCurrentProcessorNumberEx	no	6.1 and higher
GetCurrentThread	xp	3.51 and higher
GetCurrentThreadId	xp	3.51 and higher
GetCurrentThreadStackLimits	no	6.2 and higher
GetCurrentUmsThread	no	6.1 and higher (x64 only)
GetDateFormatA	xp	3.51 and higher
GetDateFormatAWorker	no	6.2 and higher
GetDateFormatEx	no	6.0 and higher
GetDateFormatW	xp	3.51 and higher
GetDateFormatWWorker	no	6.2 and higher
GetDaylightFlag	no	4.0 to 4.90 (Windows only)
GetDefaultCommConfigA	xp	3.51 and higher
GetDefaultCommConfigW	xp	3.51 and higher
GetDefaultSortKeySize	xp	5.0 to 5.2
GetDevicePowerState	xp	4.10 and higher
GetDiskFreeSpaceA	xp	3.51 and higher
GetDiskFreeSpaceExA	xp	4.0 from Windows 95 OSR2, and higher
GetDiskFreeSpaceExW	xp	4.0 from Windows 95 OSR2, and higher
GetDiskFreeSpaceW	xp	3.51 and higher
GetDllDirectoryA	xp	5.1 from Windows XP SP1, and higher
GetDllDirectoryW	xp	5.1 from Windows XP SP1, and higher
GetDriveTypeA	xp	3.51 and higher
GetDriveTypeW	xp	3.51 and higher
GetDurationFormat	no	6.0 and higher
GetDurationFormatEx	no	6.0 and higher
GetDynamicTimeZoneInformation	no	6.0 and higher
GetEnabledExtendedFeatures	no	6.1 before Windows 7 SP1
GetEnabledXStateFeatures	no	6.1 from Windows 7 SP1, and higher
GetEncryptedFileVersionExt	no	6.3 and higher
GetEnvironmentStrings	xp	3.51 and higher
GetEnvironmentStringsA	xp	3.51 and higher
GetEnvironmentStringsW	xp	3.51 and higher
GetEnvironmentVariableA	xp	3.51 and higher
GetEnvironmentVariableW	xp	3.51 and higher
GetEraNameCountedString	no	6.1 and higher
GetErrorMode	no	4.0 to 4.90 (Windows); 
    6.0 and higher (NT)
GetExitCodeProcess	xp	3.51 and higher
GetExitCodeThread	xp	3.51 and higher
GetExpandedNameA	xp	5.1 and higher
GetExpandedNameW	xp	5.1 and higher
GetExtendedContextLength	no	6.1 before Windows 7 SP1
GetExtendedFeaturesMask	no	6.1 before Windows 7 SP1
GetFileAttributesA	xp	3.51 and higher
GetFileAttributesExA	xp	4.0 from Windows NT 4.0, and higher
GetFileAttributesExW	xp	4.0 from Windows NT 4.0, and higher
GetFileAttributesTransactedA	no	6.0 and higher
GetFileAttributesTransactedW	no	6.0 and higher
GetFileAttributesW	xp	3.51 and higher
GetFileBandwidthReservation	no	6.0 and higher
GetFileInformationByHandle	xp	3.51 and higher
GetFileInformationByHandleEx	no	6.0 and higher
GetFileMUIInfo	no	6.0 and higher
GetFileMUIPath	no	6.0 and higher
GetFileSize	xp	3.51 and higher
GetFileSizeEx	xp	5.0 and higher
GetFileTime	xp	3.51 and higher
GetFileType	xp	3.51 and higher
GetFinalPathNameByHandleA	no	6.0 and higher
GetFinalPathNameByHandleW	no	6.0 and higher
GetFirmwareEnvironmentVariableA	xp	5.1 and higher
GetFirmwareEnvironmentVariableExA	no	6.2 and higher
GetFirmwareEnvironmentVariableExW	no	6.2 and higher
GetFirmwareEnvironmentVariableW	xp	5.1 and higher
GetFirmwareType	no	6.2 and higher
GetFullPathNameA	xp	3.51 and higher
GetFullPathNameTransactedA	no	6.0 and higher
GetFullPathNameTransactedW	no	6.0 and higher
GetFullPathNameW	xp	3.51 and higher
GetGeoInfoA	no	4.90 only (Windows); 
    5.1 and higher (NT)
GetGeoInfoW	no	4.90 only (Windows); 
    5.1 and higher (NT)
GetHandleContext	no	4.0 to 4.90 (Windows); 
    5.1 and higher (NT, x86 only)
GetHandleInformation	xp	3.51 and higher
GetHivePath	no	6.2 only
GetLSCallbackTarget	no	4.0 to 4.90 (Windows only)
GetLSCallbackTemplate	no	4.0 to 4.90 (Windows only)
GetLargePageMinimum	no	5.2 and higher
GetLargestConsoleWindowSize	xp	3.51 and higher
GetLastError	xp	3.51 and higher
GetLinguistLangSize	xp	5.0 to 5.2
GetLocalTime	xp	3.51 and higher
GetLocaleInfoA	xp	3.51 and higher
GetLocaleInfoEx	no	6.0 and higher
GetLocaleInfoW	xp	3.51 and higher
GetLogicalDriveStringsA	xp	3.51 and higher
GetLogicalDriveStringsW	xp	3.51 and higher
GetLogicalDrives	xp	3.51 and higher
GetLogicalProcessorInformation	xp	5.1 from Windows XP SP3, and higher
GetLogicalProcessorInformationEx	no	6.1 and higher
GetLongPathNameA	xp	4.10 and higher
GetLongPathNameTransactedA	no	6.0 and higher
GetLongPathNameTransactedW	no	6.0 and higher
GetLongPathNameW	xp	4.10 and higher
GetMailslotInfo	xp	3.51 and higher
GetMaximumProcessorCount	no	6.1 and higher
GetMaximumProcessorGroupCount	no	6.1 and higher
GetMemoryErrorHandlingCapabilities	no	6.2 and higher
GetModuleFileNameA	xp	3.51 and higher
GetModuleFileNameW	xp	3.51 and higher
GetModuleHandleA	xp	3.51 and higher
GetModuleHandleExA	xp	5.1 and higher
GetModuleHandleExW	xp	5.1 and higher
GetModuleHandleW	xp	3.51 and higher
GetNLSVersion	no	5.2 and higher
GetNLSVersionEx	no	6.0 and higher
GetNamedPipeAttribute	no	6.0 and higher
GetNamedPipeClientComputerNameA	no	6.0 and higher
GetNamedPipeClientComputerNameW	no	6.0 and higher
GetNamedPipeClientProcessId	no	6.0 and higher
GetNamedPipeClientSessionId	no	6.0 and higher
GetNamedPipeHandleStateA	xp	3.51 and higher
GetNamedPipeHandleStateW	xp	3.51 and higher
GetNamedPipeInfo	xp	3.51 and higher
GetNamedPipeServerProcessId	no	6.0 and higher
GetNamedPipeServerSessionId	no	6.0 and higher
GetNativeSystemInfo	xp	5.1 and higher
GetNextUmsListItem	no	6.1 and higher (x64 only)
GetNextVDMCommand	no	3.51 and higher (NT only)
GetNlsSectionName	xp	5.0 to 5.2
GetNumaAvailableMemory	xp	5.1 only
GetNumaAvailableMemoryNode	xp	5.1 and higher
GetNumaAvailableMemoryNodeEx	no	6.1 and higher
GetNumaHighestNodeNumber	xp	5.1 and higher
GetNumaNodeNumberFromHandle	no	6.1 and higher
GetNumaNodeProcessorMask	xp	5.1 and higher
GetNumaNodeProcessorMaskEx	no	6.1 and higher
GetNumaProcessorMap	xp	5.1 only
GetNumaProcessorNode	xp	5.1 and higher
GetNumaProcessorNodeEx	no	6.1 and higher
GetNumaProximityNode	no	6.0 and higher
GetNumaProximityNodeEx	no	6.1 and higher
GetNumberFormatA	xp	3.51 and higher
GetNumberFormatEx	no	6.0 and higher
GetNumberFormatW	xp	3.51 and higher
GetNumberOfConsoleFonts	no	3.51 and higher (NT only)
GetNumberOfConsoleInputEvents	xp	3.51 and higher
GetNumberOfConsoleMouseButtons	xp	3.51 and higher
GetOEMCP	xp	3.51 and higher
GetOverlappedResult	xp	3.51 and higher
GetOverlappedResultEx	no	6.2 and higher
GetPackageApplicationIds	no	6.3 and higher
GetPackageFamilyName	no	6.2 and higher
GetPackageFullName	no	6.2 and higher
GetPackageId	no	6.2 and higher
GetPackageInfo	no	6.2 and higher
GetPackagePath	no	6.2 and higher
GetPackagePathByFullName	no	6.3 and higher
GetPackagesByPackageFamily	no	6.2 and higher
GetPhysicallyInstalledSystemMemory	no	6.0 from Windows Vista SP1, and higher
GetPriorityClass	xp	3.51 and higher
GetPrivateProfileIntA	xp	3.51 and higher
GetPrivateProfileIntW	xp	3.51 and higher
GetPrivateProfileSectionA	xp	3.51 and higher
GetPrivateProfileSectionNamesA	xp	3.51 and higher
GetPrivateProfileSectionNamesW	xp	3.51 and higher
GetPrivateProfileSectionW	xp	3.51 and higher
GetPrivateProfileStringA	xp	3.51 and higher
GetPrivateProfileStringW	xp	3.51 and higher
GetPrivateProfileStructA	xp	3.51 and higher
GetPrivateProfileStructW	xp	3.51 and higher
GetProcAddress	xp	3.51 and higher
GetProcessAffinityMask	xp	3.51 and higher
GetProcessDEPPolicy	?	some 5.1 and 6.0, and higher; 
    begins in 5.1 from Windows XP SP3; 
    begins in 6.0 from Windows Vista SP1
GetProcessDefaultCpuSets	no	10.0 and higher
GetProcessFlags	no	4.0 to 4.90 (Windows only)
GetProcessGroupAffinity	no	6.1 and higher
GetProcessHandleCount	xp	5.1 from Windows XP SP1, and higher
GetProcessHeap	xp	3.51 and higher
GetProcessHeaps	xp	3.51 and higher
GetProcessId	xp	5.1 from Windows XP SP1, and higher
GetProcessIdOfThread	no	5.2 and higher
GetProcessInformation	no	6.2 and higher
GetProcessIoCounters	xp	5.0 and higher
GetProcessMitigationPolicy	no	6.2 and higher
GetProcessPreferredUILanguages	no	6.1 and higher
GetProcessPriorityBoost	xp	4.0 from Windows NT 4.0, and higher
GetProcessShutdownParameters	xp	3.51 and higher
GetProcessTimes	xp	3.51 and higher
GetProcessUserModeExceptionPolicy	no	6.1 from Windows 7 SP1 only
GetProcessVersion	xp	3.51 and higher
GetProcessWorkingSetSize	xp	3.51 and higher
GetProcessWorkingSetSizeEx	no	5.2 and higher
GetProcessorSystemCycleTime	no	6.1 and higher
GetProductInfo	no	6.0 and higher
GetProductName	no	4.0 to 4.90 (Windows only)
GetProfileIntA	xp	3.51 and higher
GetProfileIntW	xp	3.51 and higher
GetProfileSectionA	xp	3.51 and higher
GetProfileSectionW	xp	3.51 and higher
GetProfileStringA	xp	3.51 and higher
GetProfileStringW	xp	3.51 and higher
GetQueuedCompletionStatus	xp	3.51 and higher
GetQueuedCompletionStatusEx	no	6.0 and higher
GetRoamingLastObservedChangeTime	no	6.2 only
GetSLCallbackTarget	no	4.0 to 4.90 (Windows only)
GetSLCallbackTemplate	no	4.0 to 4.90 (Windows only)
GetSerializedAtomBytes	no	6.2 only
GetShortPathNameA	xp	3.51 and higher
GetShortPathNameW	xp	3.51 and higher
GetStagedPackagePathByFullName	no	6.3 and higher
GetStartupInfoA	xp	3.51 and higher
GetStartupInfoW	xp	3.51 and higher
GetStateContainerDepth	no	6.2 only
GetStateFolder	no	6.2 and higher
GetStateRootFolder	no	6.2 only
GetStateSettingsFolder	no	6.2 only
GetStateVersion	no	6.2 only
GetStdHandle	xp	3.51 and higher
GetStringScripts	no	6.0 and higher
GetStringTypeA	xp	3.51 and higher
GetStringTypeExA	xp	3.51 and higher
GetStringTypeExW	xp	3.51 and higher
GetStringTypeW	xp	3.51 and higher
GetSystemAppDataFolder	no	6.2 only
GetSystemAppDataKey	no	6.2 and higher
GetSystemCpuSetInformation	no	10.0 and higher
GetSystemDEPPolicy	?	some 5.1 and 6.0, and higher; 
    begins in 5.1 from Windows XP SP3; 
    begins in 6.0 from Windows Vista SP1
GetSystemDefaultLCID	xp	3.51 and higher
GetSystemDefaultLangID	xp	3.51 and higher
GetSystemDefaultLocaleName	no	6.0 and higher
GetSystemDefaultUILanguage	xp	4.90 and higher
GetSystemDirectoryA	xp	3.51 and higher
GetSystemDirectoryW	xp	3.51 and higher
GetSystemFileCacheSize	no	5.2 from Windows Server 2003 SP1, and higher
GetSystemFirmwareTable	no	5.2 from Windows Server 2003 SP1, and higher
GetSystemInfo	xp	3.51 and higher
GetSystemPowerStatus	xp	3.51 and higher
GetSystemPreferredUILanguages	no	6.0 and higher
GetSystemRegistryQuota	xp	5.1 from Windows XP SP1, and higher
GetSystemTime	xp	3.51 and higher
GetSystemTimeAdjustment	xp	3.51 and higher
GetSystemTimeAsFileTime	xp	3.51 and higher
GetSystemTimePreciseAsFileTime	no	6.2 and higher
GetSystemTimes	xp	5.1 from Windows XP SP1, and higher
GetSystemWindowsDirectoryA	xp	5.0 and higher
GetSystemWindowsDirectoryW	xp	5.0 and higher
GetSystemWow64DirectoryA	xp	5.1 and higher
GetSystemWow64DirectoryW	xp	5.1 and higher
GetTapeParameters	xp	3.51 and higher
GetTapePosition	xp	3.51 and higher
GetTapeStatus	xp	3.51 and higher
GetTempFileNameA	xp	3.51 and higher
GetTempFileNameW	xp	3.51 and higher
GetTempPathA	xp	3.51 and higher
GetTempPathW	xp	3.51 and higher
GetThreadContext	xp	3.51 and higher
GetThreadErrorMode	no	6.1 and higher
GetThreadGroupAffinity	no	6.1 and higher
GetThreadIOPendingFlag	xp	5.1 from Windows XP SP1, and higher
GetThreadId	no	5.2 and higher
GetThreadIdealProcessorEx	no	6.1 and higher
GetThreadInformation	no	6.2 and higher
GetThreadLocale	xp	3.51 and higher
GetThreadPreferredUILanguages	no	6.0 and higher
GetThreadPriority	xp	3.51 and higher
GetThreadPriorityBoost	xp	4.0 from Windows NT 4.0, and higher
GetThreadSelectedCpuSets	no	10.0 and higher
GetThreadSelectorEntry	xp	3.51 and higher
GetThreadTimes	xp	3.51 and higher
GetThreadUILanguage	no	6.0 and higher
GetTickCount	xp	3.51 and higher
GetTickCount64	no	6.0 and higher
GetTimeFormatA	xp	3.51 and higher
GetTimeFormatAWorker	no	6.2 and higher
GetTimeFormatEx	no	6.0 and higher
GetTimeFormatW	xp	3.51 and higher
GetTimeFormatWWorker	no	6.2 and higher
GetTimeZoneInformation	xp	3.51 and higher
GetTimeZoneInformationForYear	no	6.0 from Windows Vista SP1, and higher
GetUILanguageInfo	no	6.0 and higher
GetUmsCompletionListEvent	no	6.1 and higher (x64 only)
GetUmsSystemThreadInformation	no	6.1 from Windows 7 SP1, and higher (x64 only)
GetUserDefaultLCID	xp	3.51 and higher
GetUserDefaultLangID	xp	3.51 and higher
GetUserDefaultLocaleName	no	6.0 and higher
GetUserDefaultUILanguage	xp	4.90 and higher
GetUserGeoID	no	4.90 only (Windows); 
    5.1 and higher (NT)
GetUserPreferredUILanguages	no	6.0 and higher
GetVDMCurrentDirectories	no	3.51 and higher (NT only)
GetVersion	xp	3.51 and higher
GetVersionExA	xp	3.51 and higher
GetVersionExW	xp	3.51 and higher
GetVolumeInformationA	xp	3.51 and higher
GetVolumeInformationByHandleW	no	6.0 and higher
GetVolumeInformationW	xp	3.51 and higher
GetVolumeNameForVolumeMountPointA	xp	5.0 and higher
GetVolumeNameForVolumeMountPointW	xp	5.0 and higher
GetVolumePathNameA	xp	5.0 and higher
GetVolumePathNameW	xp	5.0 and higher
GetVolumePathNamesForVolumeNameA	xp	5.1 and higher
GetVolumePathNamesForVolumeNameW	xp	5.1 and higher
GetWindowsDirectoryA	xp	3.51 and higher
GetWindowsDirectoryW	xp	3.51 and higher
GetWriteWatch	xp	4.10 and higher
GetXStateFeaturesMask	no	6.1 from Windows 7 SP1, and higher
GlobalAddAtomA	xp	3.51 and higher
GlobalAddAtomExA	no	6.2 and higher
GlobalAddAtomExW	no	6.2 and higher
GlobalAddAtomW	xp	3.51 and higher
GlobalAlloc	xp	3.51 and higher
GlobalCompact	xp	3.51 and higher
GlobalDeleteAtom	xp	3.51 and higher
GlobalFindAtomA	xp	3.51 and higher
GlobalFindAtomW	xp	3.51 and higher
GlobalFix	xp	3.51 and higher
GlobalFlags	xp	3.51 and higher
GlobalFree	xp	3.51 and higher
GlobalGetAtomNameA	xp	3.51 and higher
GlobalGetAtomNameW	xp	3.51 and higher
GlobalHandle	xp	3.51 and higher
GlobalLock	xp	3.51 and higher
GlobalMemoryStatus	xp	3.51 and higher
GlobalMemoryStatusEx	xp	5.0 and higher
GlobalReAlloc	xp	3.51 and higher
GlobalSize	xp	3.51 and higher
GlobalUnWire	xp	3.51 and higher
GlobalUnfix	xp	3.51 and higher
GlobalUnlock	xp	3.51 and higher
GlobalWire	xp	3.51 and higher
Heap32First	xp	4.0 and higher
Heap32ListFirst	xp	4.0 and higher
Heap32ListNext	xp	4.0 and higher
Heap32Next	xp	4.0 and higher
HeapAlloc	xp	3.51 and higher
HeapCompact	xp	3.51 and higher
HeapCreate	xp	3.51 and higher
HeapCreateTagsW	no	3.51 to 5.2 (NT only)
HeapDestroy	xp	3.51 and higher
HeapExtend	no	3.51 to 5.2 (NT only)
HeapFree	xp	3.51 and higher
HeapLock	xp	3.51 and higher
HeapQueryInformation	xp	5.1 and higher
HeapQueryTagW	no	3.51 to 5.2 (NT only)
HeapReAlloc	xp	3.51 and higher
HeapSetFlags	no	4.0 to 4.90 (Windows only)
HeapSetInformation	xp	5.1 and higher
HeapSize	xp	3.51 and higher
HeapSummary	no	3.51 and higher (NT only)
HeapUnlock	xp	3.51 and higher
HeapUsage	no	3.51 to 5.2 (NT only)
HeapValidate	xp	3.51 and higher
HeapWalk	xp	3.51 and higher
IdnToAscii	no	6.0 and higher
IdnToNameprepUnicode	no	6.0 and higher
IdnToUnicode	no	6.0 and higher
InitAtomTable	xp	3.51 and higher
InitOnceBeginInitialize	no	6.0 and higher
InitOnceComplete	no	6.0 and higher
InitOnceExecuteOnce	no	6.0 and higher
InitOnceInitialize	no	6.0 and higher
InitializeConditionVariable	no	6.0 and higher
InitializeContext	no	6.1 from Windows 7 SP1, and higher
InitializeCriticalSection	xp	3.51 and higher
InitializeCriticalSectionAndSpinCount	xp	4.0 from Windows NT 4.0 SP3, and higher
InitializeCriticalSectionEx	no	6.0 and higher
InitializeExtendedContext	no	6.1 before Windows 7 SP1
InitializeProcThreadAttributeList	no	6.0 and higher
InitializeSListHead	xp	5.1 and higher
InitializeSRWLock	no	6.0 and higher
InitializeSynchronizationBarrier	no	6.3 and higher
InstallELAMCertificateInfo	no	6.3 and higher
InterlockedCompareExchange	no	4.0 from Windows NT 4.0, and higher (x86 only)
InterlockedCompareExchange64	no	5.2 and higher (x86 only)
InterlockedDecrement	no	3.51 and higher (x86 only)
InterlockedExchange	no	3.51 and higher (x86 only)
InterlockedExchangeAdd	no	4.0 from Windows NT 4.0, and higher (x86 only)
InterlockedFlushSList	xp	5.1 and higher
InterlockedIncrement	no	3.51 and higher (x86 only)
InterlockedPopEntrySList	xp	5.1 and higher
InterlockedPushEntrySList	xp	5.1 and higher
InterlockedPushListSList	no	6.0 and higher
InterlockedPushListSListEx	no	6.2 and higher
InvalidateConsoleDIBits	no	3.51 and higher (NT only)
InvalidateNLSCache	no	4.0 to 4.90 (Windows only)
IsBadCodePtr	xp	3.51 and higher
IsBadHugeReadPtr	xp	3.51 and higher
IsBadHugeWritePtr	xp	3.51 and higher
IsBadReadPtr	xp	3.51 and higher
IsBadStringPtrA	xp	3.51 and higher
IsBadStringPtrW	xp	3.51 and higher
IsBadWritePtr	xp	3.51 and higher
IsCalendarLeapDay	no	6.0 and higher
IsCalendarLeapMonth	no	6.0 and higher
IsCalendarLeapYear	no	6.0 and higher
IsDBCSLeadByte	xp	3.51 and higher
IsDBCSLeadByteEx	xp	3.51 and higher
IsDebuggerPresent	xp	3.51 and higher (NT); 
    4.10 to 4.90 (Windows)
IsLSCallback	no	4.0 to 4.90 (Windows only)
IsNLSDefinedString	no	5.2 and higher
IsNativeVhdBoot	no	6.2 and higher
IsNormalizedString	no	6.0 and higher
IsProcessCritical	no	6.3 and higher
IsProcessInJob	xp	5.1 and higher
IsProcessorFeaturePresent	xp	4.0 from Windows NT 4.0, and higher
IsSLCallback	no	4.0 to 4.90 (Windows only)
IsSystemResumeAutomatic	xp	4.10 and higher
IsThreadAFiber	no	6.0 and higher
IsThreadpoolTimerSet	no	6.0 and higher
IsTimeZoneRedirectionEnabled	no	5.2 to 6.1
IsValidCalDateTime	no	6.0 and higher
IsValidCodePage	xp	3.51 and higher
IsValidLanguageGroup	xp	4.90 and higher
IsValidLocale	xp	3.51 and higher
IsValidLocaleName	no	6.0 and higher
IsValidNLSVersion	no	6.2 and higher
IsValidUILanguage	xp	5.1 and 5.2
IsWow64Process	xp	5.1 and higher
K32EmptyWorkingSet	no	6.1 and higher
K32EnumDeviceDrivers	no	6.1 and higher
K32EnumPageFilesA	no	6.1 and higher
K32EnumPageFilesW	no	6.1 and higher
K32EnumProcessModules	no	6.1 and higher
K32EnumProcessModulesEx	no	6.1 and higher
K32EnumProcesses	no	6.1 and higher
K32GetDeviceDriverBaseNameA	no	6.1 and higher
K32GetDeviceDriverBaseNameW	no	6.1 and higher
K32GetDeviceDriverFileNameA	no	6.1 and higher
K32GetDeviceDriverFileNameW	no	6.1 and higher
K32GetMappedFileNameA	no	6.1 and higher
K32GetMappedFileNameW	no	6.1 and higher
K32GetModuleBaseNameA	no	6.1 and higher
K32GetModuleBaseNameW	no	6.1 and higher
K32GetModuleFileNameExA	no	6.1 and higher
K32GetModuleFileNameExW	no	6.1 and higher
K32GetModuleInformation	no	6.1 and higher
K32GetPerformanceInfo	no	6.1 and higher
K32GetProcessImageFileNameA	no	6.1 and higher
K32GetProcessImageFileNameW	no	6.1 and higher
K32GetProcessMemoryInfo	no	6.1 and higher
K32GetWsChanges	no	6.1 and higher
K32GetWsChangesEx	no	6.1 and higher
K32InitializeProcessForWsWatch	no	6.1 and higher
K32QueryWorkingSet	no	6.1 and higher
K32QueryWorkingSetEx	no	6.1 and higher
K32Thk1632Epilog	no	4.0 to 4.90 (Windows only)
K32Thk1632Prolog	no	4.0 to 4.90 (Windows only)
K32_NtCreateFile	xp	4.10 and 4.90
K32_RtlNtStatusToDosError	xp	4.10 and 4.90
LCIDToLocaleName	no	6.0 and higher
LCMapStringA	xp	3.51 and higher
LCMapStringEx	no	6.0 and higher
LCMapStringW	xp	3.51 and higher
LZClose	xp	5.1 and higher
LZCloseFile	xp	5.1 and higher
LZCopy	xp	5.1 and higher
LZCreateFileW	xp	5.1 and higher
LZDone	xp	5.1 and higher
LZInit	xp	5.1 and higher
LZOpenFileA	xp	5.1 and higher
LZOpenFileW	xp	5.1 and higher
LZRead	xp	5.1 and higher
LZSeek	xp	5.1 and higher
LZStart	xp	5.1 and higher
LeaveCriticalSection	xp	3.51 and higher
LeaveCriticalSectionWhenCallbackReturns	no	6.0 and higher
LoadAppInitDlls	no	6.1 and higher
LoadLibraryA	xp	3.51 and higher
LoadLibraryExA	xp	3.51 and higher
LoadLibraryExW	xp	3.51 and higher
LoadLibraryW	xp	3.51 and higher
LoadModule	xp	3.51 and higher
LoadPackagedLibrary	no	6.2 and higher
LoadResource	xp	3.51 and higher
LoadStringBaseExW	no	6.0 and higher
LoadStringBaseW	no	6.0 and higher
LocalAlloc	xp	3.51 and higher
LocalCompact	xp	3.51 and higher
LocalFileTimeToFileTime	xp	3.51 and higher
LocalFlags	xp	3.51 and higher
LocalFree	xp	3.51 and higher
LocalHandle	xp	3.51 and higher
LocalLock	xp	3.51 and higher
LocalReAlloc	xp	3.51 and higher
LocalShrink	xp	3.51 and higher
LocalSize	xp	3.51 and higher
LocalUnlock	xp	3.51 and higher
LocaleNameToLCID	no	6.0 and higher
LocateExtendedFeature	no	6.1 before Windows 7 SP1
LocateLegacyContext	no	6.1 before Windows 7 SP1
LocateXStateFeature	no	6.1 from Windows 7 SP1, and higher
LockFile	xp	3.51 and higher
LockFileEx	xp	3.51 and higher
LockResource	xp	3.51 and higher
MakeCriticalSectionGlobal	no	4.0 to 4.90 (Windows only)
MapHInstLS	no	4.0 to 4.90 (Windows only)
MapHInstLS_PN	no	4.0 to 4.90 (Windows only)
MapHInstSL	no	4.0 to 4.90 (Windows only)
MapHInstSL_PN	no	4.0 to 4.90 (Windows only)
MapHModuleLS	no	4.0 to 4.90 (Windows only)
MapHModuleSL	no	4.0 to 4.90 (Windows only)
MapSL	no	4.0 to 4.90 (Windows only)
MapSLFix	no	4.0 to 4.90 (Windows only)
MapUserPhysicalPages	xp	5.0 and higher
MapUserPhysicalPagesScatter	xp	5.0 and higher
MapViewOfFile	xp	3.51 and higher
MapViewOfFileEx	xp	3.51 and higher
MapViewOfFileExNuma	no	6.0 and higher
MapViewOfFileFromApp	no	6.2 and higher
Module32First	xp	4.0 and higher
Module32FirstW	xp	5.0 and higher
